size,method,runtime,filter_type,runtime_log,runtime_log10,size_log,size_log10
15000,AnnSql In-Memory,0.0057520866394042,Filter2,-5.1581925961934845,-2.240174581121039,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0044467449188232,Filter2,-5.415582929381359,-2.351957782519772,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.1402122974395752,Filter2,-1.9645975946792174,-0.8532138945295854,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.4132959842681885,Filter2,-0.8835912737754124,-0.3837388144585271,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,0.0066454410552978,Filter3,-5.013824215009382,-2.177476189811478,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0037715435028076,Filter3,-5.580270944120222,-2.423480878556462,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.1222553253173828,Filter3,-2.1016435906975164,-0.9127322143672677,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.3720090389251709,Filter3,-0.9888371268182433,-0.4294465076782291,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,0.0083739757537841,Filter4,-4.782626506805654,-2.0770683009099207,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0042548179626464,Filter4,-5.45970329985872,-2.371119015957617,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.1323676109313964,Filter4,-2.0221722958336525,-0.8782182695381855,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.4730539321899414,Filter4,-0.7485458754469496,-0.32508934315804905,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,0.0081057548522949,Filter5,-4.815180993980085,-2.091206535050966,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0069794654846191,Filter5,-4.96478294327491,-2.156177836111679,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.1459174156188964,Filter5,-1.9247144637580196,-0.8358928708494843,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.4976389408111572,Filter5,-0.697880483361958,-0.3030856429520725,9.615805480084347,4.176091259055681
15000,AnnSql In-Memory,0.0133290290832519,Filter6,-4.3178109844096095,-1.875201484430341,9.615805480084347,4.176091259055681
15000,AnnData Not-Backed,0.0021398067474365,Filter6,-6.147039758962328,-2.6696254473572343,9.615805480084347,4.176091259055681
15000,AnnSql On-Disk,0.143141508102417,Filter6,-1.9439215708712632,-0.8442344114820907,9.615805480084347,4.176091259055681
15000,AnnData Backed,0.13149094581604,Filter6,-2.0288172828447637,-0.8811041507294298,9.615805480084347,4.176091259055681
20000,AnnSql In-Memory,0.0069570541381835,Filter1,-4.967999150242034,-2.1575746170501593,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0024781227111816,Filter1,-6.000253976750426,-2.6058771921207526,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.0292365550994873,Filter1,-3.532335465696268,-1.5340738009830424,9.903487552536127,4.301029995663981
20000,AnnData Backed,2.066447257995605,Filter1,0.7258308322609845,0.3152243252461904,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0115752220153808,Filter2,-4.458888498599331,-1.9364706703635648,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0031228065490722,Filter2,-5.769023146540819,-2.5054549185148125,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1431643962860107,Filter2,-1.9437616846566121,-0.8441649737813353,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.8548784255981445,Filter2,-0.1567960124385298,-0.06809564298648713,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0141007900238037,Filter3,-4.261524453110639,-1.8507565544817237,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0081181526184082,Filter3,-4.8136526607411385,-2.0905427883587824,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1473238468170166,Filter3,-1.9151220757653493,-0.8317269496759926,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.6996092796325684,Filter3,-0.3572332717281625,-0.1551444386637859,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0120391845703125,Filter4,-4.419588568113251,-1.9194029274142788,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0046980381011962,Filter4,-5.360610282689712,-2.3280834654059728,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1491792201995849,Filter4,-1.9026068757138221,-0.8262916673536991,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.8430938720703125,Filter4,-0.1706769724107097,-0.07412406730592477,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0142040252685546,Filter5,-4.254229884928321,-1.847588563772276,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.0060122013092041,Filter5,-5.113964323087117,-2.2209664861668337,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1521761417388916,Filter5,-1.8827166018283128,-0.817653431161678,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.8128459453582764,Filter5,-0.20721367649386613,-0.08999175627617162,9.903487552536127,4.301029995663981
20000,AnnSql In-Memory,0.0179729461669921,Filter6,-4.018887642432209,-1.7453807264974777,9.903487552536127,4.301029995663981
20000,AnnData Not-Backed,0.003411054611206,Filter6,-5.680733765352479,-2.467111327454064,9.903487552536127,4.301029995663981
20000,AnnSql On-Disk,0.1542294025421142,Filter6,-1.8693141580652164,-0.8118328237913465,9.903487552536127,4.301029995663981
20000,AnnData Backed,0.2199246883392334,Filter6,-1.5144701169673613,-0.6577260148062973,9.903487552536127,4.301029995663981
25000,AnnSql In-Memory,0.0053746700286865,Filter1,-5.226058096864668,-2.2696481935741355,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0028979778289794,Filter1,-5.843742085568605,-2.5379049414282457,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.0192399024963378,Filter1,-3.9507689015153282,-1.7157971332030788,10.126631103850338,4.3979400086720375
25000,AnnData Backed,1.933436632156372,Filter1,0.6592990578826193,0.2863299427624342,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.0065052509307861,Filter2,-5.03514559269847,-2.1867359464884237,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0035610198974609,Filter2,-5.637708287097249,-2.448425599666569,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.1419181823730468,Filter2,-1.952504567908134,-0.8479619597333957,10.126631103850338,4.3979400086720375
25000,AnnData Backed,1.0135202407836914,Filter2,0.013429657883354283,0.0058324263125892695,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.0130543708801269,Filter3,-4.338632267948028,-1.8842440529772193,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0088601112365722,Filter3,-4.7261959595261045,-2.0525608256156316,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.1853241920471191,Filter3,-1.6856485981028748,-0.7320678845840308,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.7668745517730713,Filter3,-0.2654320480021246,-0.11527567376760177,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.0068621635437011,Filter4,-4.981732501588688,-2.16353893575805,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0072157382965087,Filter4,-4.931490763993022,-2.141719226359021,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.1353349685668945,Filter4,-2.0000023251149033,-0.868589973591076,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.8422195911407471,Filter4,-0.171714501662185,-0.07457466053465371,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.0139102935791015,Filter5,-4.275126167654732,-1.8566637040526466,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.0060834884643554,Filter5,-5.102176986956962,-2.2158473111291683,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.1447117328643798,Filter5,-1.9330115645656296,-0.8394962559460243,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.817643404006958,Filter5,-0.2013289738491079,-0.08743606238991164,10.126631103850338,4.3979400086720375
25000,AnnSql In-Memory,0.018496036529541,Filter6,-3.99019881149731,-1.7329213255301956,10.126631103850338,4.3979400086720375
25000,AnnData Not-Backed,0.00425386428833,Filter6,-5.459927464845086,-2.371216369574232,10.126631103850338,4.3979400086720375
25000,AnnSql On-Disk,0.1578514575958252,Filter6,-1.8461008299642279,-0.8017514034904776,10.126631103850338,4.3979400086720375
25000,AnnData Backed,0.2152066230773925,Filter6,-1.5361566747861555,-0.6671443671984755,10.126631103850338,4.3979400086720375
30000,AnnSql In-Memory,0.0084750652313232,Filter1,-4.770626928833952,-2.0718569504116426,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.003899335861206,Filter1,-5.546949032346326,-2.409009356146592,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.0209887027740478,Filter1,-3.8637709491533827,-1.6780144025554038,10.308952660644293,4.477121254719663
30000,AnnData Backed,3.0417709350585938,Filter1,1.1124398902321628,0.4831265057768875,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0077543258666992,Filter2,-4.859504414991071,-2.110455952215112,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0038812160491943,Filter2,-5.551606759710296,-2.4110321814389737,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1376709938049316,Filter2,-1.982888543186107,-0.861157552534904,10.308952660644293,4.477121254719663
30000,AnnData Backed,1.4316842555999756,Filter2,0.3588515523270828,0.1558472489980681,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0076537132263183,Filter3,-4.872564359845642,-2.116127814199413,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0084466934204101,Filter3,-4.77398022538933,-2.0733132686018285,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1480119228363037,Filter3,-1.910462448758026,-0.8297032993789847,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.9485278129577636,Filter3,-0.05284416693970864,-0.02294993010268971,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0154690742492675,Filter4,-4.168912457864056,-1.8105356759880822,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0075852870941162,Filter4,-4.881544816651906,-2.120027977035344,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1426925659179687,Filter4,-1.9470628517360706,-0.8455986524277848,10.308952660644293,4.477121254719663
30000,AnnData Backed,1.017473220825195,Filter4,0.017322319388955724,0.00752298772438918,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0103182792663574,Filter5,-4.573838270587071,-1.9863927220338775,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0079591274261474,Filter5,-4.833435904965267,-2.0991345421594656,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1486790180206298,Filter5,-1.9059655382249516,-0.8277503159488578,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.9739208221435548,Filter5,-0.0264252700776516,-0.011476348977527206,10.308952660644293,4.477121254719663
30000,AnnSql In-Memory,0.0194878578186035,Filter6,-3.937963683324682,-1.7102358976033138,10.308952660644293,4.477121254719663
30000,AnnData Not-Backed,0.0051188468933105,Filter6,-5.274826081445979,-2.2908278601713414,10.308952660644293,4.477121254719663
30000,AnnSql On-Disk,0.1528472900390625,Filter6,-1.8783159603473607,-0.815742256849666,10.308952660644293,4.477121254719663
30000,AnnData Backed,0.2579984664916992,Filter6,-1.3548016379088075,-0.5883828754172824,10.308952660644293,4.477121254719663
35000,AnnSql In-Memory,0.0060968399047851,Filter1,-5.099984690432189,-2.2148952088457636,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0048034191131591,Filter1,-5.338427299402904,-2.31844951817236,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.0217409133911132,Filter1,-3.8285593838610152,-1.6627222140497526,10.46310334047155,4.544068044350276
35000,AnnData Backed,4.345667362213135,Filter1,1.469179340067701,0.6380564803176636,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0078005790710449,Filter2,-4.8535573081646834,-2.1078731565371225,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0114147663116455,Filter2,-4.472847471251502,-1.942532975159441,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1525359153747558,Filter2,-1.880355200008815,-0.8166278873819137,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.9438872337341309,Filter2,0.6646896970173466,0.288671067592578,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0139427185058593,Filter3,-4.272797877895142,-1.8556525406577846,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0079953670501708,Filter3,-4.828893023784971,-2.097161593930921,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1423401832580566,Filter3,-1.949535429644814,-0.8466724793696279,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.1726572513580322,Filter3,0.1592723286423401,0.06917109344924954,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0127983093261718,Filter4,-4.358442200673239,-1.892847397446653,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0079829692840576,Filter4,-4.8304448459949745,-2.0978355417536205,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1617817878723144,Filter4,-1.8215068401966614,-0.7910703694464384,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.3529889583587646,Filter4,0.30231618829708395,0.131294252367448,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0089237689971923,Filter5,-4.719036888314761,-2.049451680492993,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0092618465423583,Filter5,-4.681851839581857,-2.0333024190189892,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1488630771636963,Filter5,-1.904728340735769,-0.8272130079062813,10.46310334047155,4.544068044350276
35000,AnnData Backed,1.1248455047607422,Filter5,0.1176456971243165,0.051092877080751914,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.0240976810455322,Filter6,-3.7256396652922654,-1.618024748196309,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0031080245971679,Filter6,-5.773767932361367,-2.5075155528144895,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.1653885841369629,Filter6,-1.7994575185026738,-0.78149447070503,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.3098790645599365,Filter6,-1.1715731719401192,-0.5088077637194834,10.46310334047155,4.544068044350276
40000,AnnSql In-Memory,0.0055165290832519,Filter1,-5.200006405729972,-2.258334087870089,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.007720947265625,Filter1,-4.86381821967166,-2.1123294137839,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.0201127529144287,Filter1,-3.9064011917555677,-1.6965284816797297,10.596634733096073,4.6020599913279625
40000,AnnData Backed,5.786013841629028,Filter1,1.7554435988132713,0.7623794682569895,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0066933631896972,Filter2,-5.006638812224535,-2.1743556090317666,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0055391788482666,Filter2,-5.19590901154351,-2.2565546121847255,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1492044925689697,Filter2,-1.9024374806137294,-0.8262180999964673,10.596634733096073,4.6020599913279625
40000,AnnData Backed,2.51941466331482,Filter2,0.9240265980806033,0.4012996526782399,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0102443695068359,Filter3,-4.581027040733505,-1.9895147652401446,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.007378339767456,Filter3,-4.909206629437247,-2.1320413496874586,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.138808012008667,Filter3,-1.974663509169983,-0.8575854656482349,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.4103920459747314,Filter3,0.3438677125328215,0.14933985005769804,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0087611675262451,Filter4,-4.737426103663004,-2.0574380152452654,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0082554817199707,Filter4,-4.796877848379776,-2.08325757991528,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1453568935394287,Filter4,-1.9285632259300327,-0.8375643670229476,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.427321195602417,Filter4,0.35579939768163854,0.15452171507763626,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.012174367904663,Filter5,-4.4084225288427215,-1.9145535781743728,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0116331577301025,Filter5,-4.45389583338939,-1.934302383412897,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1434240341186523,Filter5,-1.9419497629170717,-0.8433780661682124,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.328679084777832,Filter5,0.2841852793742249,0.12342009867035987,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0188496112823486,Filter6,-3.971262986926815,-1.7246976014089412,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0048229694366455,Filter6,-5.3343654749161065,-2.3166854902112846,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1510097980499267,Filter6,-1.8904105565244727,-0.8209948732302338,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.3419656753540039,Filter6,-1.0730449114183584,-0.46601748386335673,10.596634733096073,4.6020599913279625
45000,AnnSql In-Memory,0.0043928623199462,Filter1,-5.42777425526128,-2.357252408076506,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0059843063354492,Filter1,-5.118614847198924,-2.2229861831265496,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.0157818794250488,Filter1,-4.148892868942336,-1.8018412789894078,10.714417768752456,4.653212513775344
45000,AnnData Backed,5.331806898117065,Filter1,1.673690186003695,0.7268744121970319,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.0048434734344482,Filter2,-5.330123163896978,-2.31484307794516,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0083544254302978,Filter2,-4.784963888862914,-2.0780834130394883,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.1454005241394043,Filter2,-1.928263109079007,-0.8374340279306209,10.714417768752456,4.653212513775344
45000,AnnData Backed,2.4643819332122803,Filter2,0.9019410390213102,0.39170801624904056,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.004927635192871,Filter3,-5.312896082911741,-2.3073614517339704,10.714417768752456,4.653212513775344
