size,type,runtime,filter,runtime_log,runtime_log10,size_log,size_log10
35000,AnnSql In-Memory,0.006501674652099609,Filter4,-5.035695496479162,-2.1869747666659562,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.003134489059448242,Filter4,-5.765289097622192,-2.5038332416742963,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.11519527435302734,Filter4,-2.1611265528028225,-0.9385653365768624,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.8952867984771729,Filter4,-0.11061116681299595,-0.04803781938376424,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.006994962692260742,Filter5,-4.962565004365586,-2.1552145974821606,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.0028312206268310547,Filter5,-5.867047343415955,-2.548026286310682,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.11574578285217285,Filter5,-2.1563590199220672,-0.9364948233544582,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.8970692157745361,Filter5,-0.10862225627205514,-0.047174046510834435,10.46310334047155,4.544068044350276
35000,AnnSql In-Memory,0.012146711349487305,Filter6,-4.410696816657628,-1.9155412888226468,10.46310334047155,4.544068044350276
35000,AnnData Not-Backed,0.002154827117919922,Filter6,-6.140044782347572,-2.666587567612403,10.46310334047155,4.544068044350276
35000,AnnSql On-Disk,0.13392138481140137,Filter6,-2.0105023317075075,-0.8731500685141917,10.46310334047155,4.544068044350276
35000,AnnData Backed,0.23432612419128418,Filter6,-1.4510414407881345,-0.6301792907472309,10.46310334047155,4.544068044350276
40000,AnnSql In-Memory,0.006041049957275391,Filter1,-5.109177448156799,-2.218887572799035,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0020258426666259766,Filter1,-6.201769533315256,-2.6933942863545206,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.0191042423248291,Filter1,-3.957844857345007,-1.7188701817740994,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.55873703956604,Filter1,0.4438759033446892,0.19277285547241968,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.006116151809692383,Filter2,-5.0968221694947315,-2.2135217434537227,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0026655197143554688,Filter2,-5.9273562256097065,-2.574218101057182,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1161489486694336,Filter2,-2.152881871296709,-0.9349847168937074,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.6995840072631836,Filter2,0.5303835195079544,0.2303426358147303,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.006111860275268555,Filter3,-5.097524088100996,-2.2138265828311683,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.002618551254272461,Filter3,-5.945134070530451,-2.581938921006393,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.1159665584564209,Filter3,-2.1544534186078685,-0.935667231218994,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.7500083446502686,Filter3,-0.2876709463133186,-0.12493390458776087,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.006646156311035156,Filter4,-5.013716589760388,-2.177429448759726,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.003530740737915039,Filter4,-5.646247589281294,-2.452134171484404,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.12456250190734863,Filter4,-2.082947665696741,-0.904612677305354,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.0049264430999756,Filter4,0.004914347887153212,0.0021342741695435444,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.0069904327392578125,Filter5,-4.963212816318209,-2.155495938638496,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.0033485889434814453,Filter5,-5.6992162327804525,-2.475138161069989,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.11872220039367676,Filter5,-2.13096896542151,-0.9254680627896432,10.596634733096073,4.6020599913279625
40000,AnnData Backed,1.029393196105957,Filter5,0.02896949864206549,0.01258129340375279,10.596634733096073,4.6020599913279625
40000,AnnSql In-Memory,0.012606382369995117,Filter6,-4.373552055970218,-1.8994095242244875,10.596634733096073,4.6020599913279625
40000,AnnData Not-Backed,0.002387523651123047,Filter6,-6.037498579428907,-2.622052317544696,10.596634733096073,4.6020599913279625
40000,AnnSql On-Disk,0.12870001792907715,Filter6,-2.0502710250709972,-0.8904213925944577,10.596634733096073,4.6020599913279625
40000,AnnData Backed,0.2777261734008789,Filter6,-1.2811196384773538,-0.5563831896486036,10.596634733096073,4.6020599913279625
45000,AnnSql In-Memory,0.005580902099609375,Filter1,-5.188404849058891,-2.2532955958263505,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0017235279083251953,Filter1,-6.3633819793185,-2.763581679860617,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.016359806060791016,Filter1,-4.112927802352678,-1.7862218490282364,10.714417768752456,4.653212513775344
45000,AnnData Backed,0.3593454360961914,Filter1,-1.0234711355902697,-0.444487866574109,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.006367683410644531,Filter2,-5.056519547341037,-2.1960185370461414,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0025925636291503906,Filter2,-5.955108074612931,-2.5862705759418945,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.12772369384765625,Filter2,-2.0578859901032853,-0.8937285298878668,10.714417768752456,4.653212513775344
