size,method,runtime,filter,gene_id,runtime_log,runtime_log10,size_log,size_log10
75000,AnnSql In-Memory,0.0148985385894775,Filter2,2599,-4.206492152084124,-1.8268563298194695,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0157408714294433,Filter2,2599,-4.1514946735201175,-1.802971228360529,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1885974407196045,Filter2,2599,-1.6681404787602998,-0.7244642049650468,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.3887622356414795,Filter2,2599,0.32841287247580964,0.14262789830224046,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0159173011779785,Filter3,2599,-4.140348636933043,-1.7981305661756706,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0099833011627197,Filter3,2599,-4.606841465526064,-2.0007258274810593,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1584887504577636,Filter3,2599,-1.842071663213531,-0.8000015586039819,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.8305726051330569,Filter3,2599,0.6046288168904654,0.2625869587752208,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0181679725646972,Filter4,2599,-4.008094984269341,-1.740693534612276,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0140266418457031,Filter4,2599,-4.266796768777746,-1.8530462920828,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.2985448837280273,Filter4,2599,-1.208834993205053,-0.5249903670805095,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.386471748352051,Filter4,2599,0.8698160192843993,0.3777562974462671,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0177686214447021,Filter5,2599,-4.030321217500621,-1.7503462650581152,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0121183395385742,Filter5,2599,-4.413035309494373,-1.9165568833576154,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.155548095703125,Filter5,2599,-1.8608002980591378,-0.8081353013710099,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.338927745819092,Filter5,2599,0.8496925960685083,0.36901680578660184,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0245702266693115,Filter6,2599,-3.7062198670414,-1.6095908369762837,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0070819854736328,Filter6,2599,-4.950200976461883,-2.1498449683894845,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1777889728546142,Filter6,2599,-1.7271579777659514,-0.7500951791189321,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.6318850517272949,Filter6,2599,-0.45904778155581594,-0.1993619184596202,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0158207416534423,Filter1,2222,-4.1464334369929325,-1.8007731612651652,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0037260055541992,Filter1,2222,-5.592418516143841,-2.4287565020548416,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1583595275878906,Filter1,2222,-1.8428873399016588,-0.8003558024886529,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.6450393199920654,Filter1,2222,-0.43844400281641627,-0.19041381104674338,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0143249034881591,Filter2,2222,-4.245755753705314,-1.8439082953431998,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.007568359375,Filter2,2222,-4.883778962234198,-2.1209982541335015,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1638605594635009,Filter2,2222,-1.8087394599968596,-0.7855255666773037,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.2015085220336914,Filter2,2222,0.18357786899793951,0.07972685550536318,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0166366100311279,Filter3,2222,-4.096149588434518,-1.7789351633073869,11.225243392518447,4.8750612633917
